projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
10,165,2022-04-12T11:30:38Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2992,2.1,2.4,Yes,6464,0.7,14.1,6.5
10,168,2022-04-13T10:15:11Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2784,1.5,1.6,Yes,NA,NA,NA,NA
10,167,2022-04-13T11:00:34Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2989,1.9,2,Yes,6203,0.6,13.7,7.1
10,170,2022-04-14T09:45:03Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2651,2.6,1.7,Yes,NA,NA,NA,NA
10,169,2022-04-14T10:00:14Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2730,1.8,2,Yes,6035,0.6,13.8,8.4
10,172,2022-04-15T10:45:48Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2504,1.5,1.7,Yes,NA,NA,NA,NA
10,171,2022-04-15T11:00:30Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2755,1.7,1.7,Yes,5974,0.6,13.8,5.2
10,173,2022-04-16T09:45:08Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2793,1.9,2,Yes,6325,0.6,14.7,12.7
10,174,2022-04-16T10:00:34Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2610,1.7,1.7,Yes,NA,NA,NA,NA
10,175,2022-04-17T10:45:07Z,Lower Sacramento River RST,RR,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.2,Yes,6965,0.5,14.4,12.5
10,176,2022-04-17T11:00:09Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.8,Yes,NA,NA,NA,NA
10,177,2022-04-18T10:00:21Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3190,1.9,2.2,Yes,7252,0.5,15.1,12.6
10,178,2022-04-18T10:30:31Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,"Trap functioning, but not normally",2349,1.1,1.7,Yes,NA,NA,NA,NA
10,179,2022-04-19T10:30:47Z,Lower Sacramento River RST,RR,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.4,Yes,8133,0.7,15.5,12.5
10,180,2022-04-19T10:45:42Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.5,Yes,NA,NA,NA,NA
10,182,2022-04-20T12:30:28Z,Lower Sacramento River RST,RL,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,1.8,Yes,NA,NA,NA,NA
10,181,2022-04-20T13:15:53Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3738,2.2,2.3,Yes,7754,0.7,16.3,11
10,184,2022-04-21T10:15:44Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2430,1.7,1.4,Yes,NA,NA,NA,NA
10,183,2022-04-21T11:30:06Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3210,2.3,2,Yes,7542,0.7,15.6,9.6
10,186,2022-04-22T10:30:00Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2985,2.1,2.2,Yes,NA,NA,NA,NA
10,185,2022-04-22T11:00:11Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3429,2.5,2.5,Yes,8099,0.8,13.9,16.5
10,187,2022-04-23T09:45:24Z,Lower Sacramento River RST,RR,Unplanned restart,No fish were caught,Trap stopped functioning,NA,0,3,Yes,8923,0.8,14.8,10.5
10,188,2022-04-23T10:00:55Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.4,Yes,NA,NA,NA,NA
10,189,2022-04-24T10:45:02Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,4377,2.9,3,Yes,9283,0.8,17.5,9.5
10,190,2022-04-24T11:00:10Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3707,2.7,2.5,Yes,NA,NA,NA,NA
10,192,2022-04-25T10:45:09Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.1,Yes,NA,NA,NA,NA
10,191,2022-04-25T11:00:08Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3759,2.4,2.7,Yes,8601,0.8,16.5,10.5
10,194,2022-04-26T10:30:03Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2787,2.1,2.5,Yes,NA,NA,NA,NA
10,193,2022-04-26T10:45:51Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3896,2.7,2.8,Yes,7672,0.8,17.5,11.5
10,196,2022-04-27T10:00:02Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.4,Yes,NA,NA,NA,NA
10,195,2022-04-27T10:15:26Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3643,2.5,2.6,Yes,7172,0.5,17.4,8.5
10,198,2022-04-28T10:45:27Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3338,2.2,2.4,Yes,NA,NA,NA,NA
10,197,2022-04-28T11:15:04Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3738,2.2,2.7,Yes,6792,0.8,18.1,7.7
10,199,2022-04-29T11:30:52Z,Lower Sacramento River RST,RR,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.4,Yes,6433,0.6,18.6,6.62
10,200,2022-04-29T11:45:24Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3539,2.3,2.2,Yes,NA,NA,NA,NA
10,202,2022-04-30T09:45:45Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3118,2,2,Yes,NA,NA,NA,NA
10,201,2022-04-30T10:00:18Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3524,2.3,2.3,Yes,6187,0.7,18.2,7.4
10,203,2022-05-01T11:00:45Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3585,2.3,2.4,Yes,6096,0.5,19.6,9.7
10,204,2022-05-01T11:30:49Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.2,Yes,NA,NA,NA,NA
10,205,2022-05-02T10:15:33Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3224,1.9,2,Yes,6111,0.5,18.9,13.8
10,206,2022-05-02T10:30:05Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3069,1.8,1.8,Yes,NA,NA,NA,NA
10,208,2022-05-03T10:15:20Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3115,2.1,2,Yes,NA,NA,NA,NA
10,207,2022-05-03T10:30:57Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3343,2.2,2.3,Yes,5644,0.7,18.1,6.1
10,210,2022-05-04T09:45:25Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3131,1.7,1.6,Yes,NA,NA,NA,NA
10,209,2022-05-04T10:15:29Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3132,1.7,1.8,Yes,5526,0.6,18.7,5.46
10,211,2022-05-05T10:15:40Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2897,1.4,1.4,Yes,5378,0.6,19.3,5.22
10,212,2022-05-05T10:45:34Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2796,1.4,1.3,Yes,NA,NA,NA,NA
10,214,2022-05-06T10:00:40Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2552,1.7,1.5,Yes,NA,NA,NA,NA
10,213,2022-05-06T10:30:49Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2681,1.8,1.6,Yes,5030,0.6,18.3,7.5
10,216,2022-05-07T10:00:13Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2643,2,1.8,Yes,NA,NA,NA,NA
10,215,2022-05-07T10:15:30Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2695,1.8,1.7,Yes,4901,0.6,18,7.2
10,218,2022-05-08T10:00:50Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2723,2.1,1.9,Yes,NA,NA,NA,NA
10,217,2022-05-08T10:15:26Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2634,1.9,2.1,Yes,5276,0.5,18.2,0.5
10,219,2022-05-09T11:30:39Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3100,2,2.3,Yes,5466,0.5,17.7,5.89
10,220,2022-05-09T12:00:18Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3109,1.9,2,Yes,NA,NA,NA,NA
10,221,2022-05-10T09:45:24Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2975,2.2,2.3,Yes,5555,0.6,15.6,4.4
10,222,2022-05-10T10:00:40Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,2732,1.6,1.7,Yes,NA,NA,NA,NA
10,224,2022-05-11T10:45:14Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3326,2.3,2.3,Yes,NA,NA,NA,NA
10,223,2022-05-11T11:00:35Z,Lower Sacramento River RST,RR,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.8,Yes,6464,0.8,15,6.9
10,226,2022-05-12T10:15:01Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3100,1.9,2.1,Yes,NA,NA,NA,NA
10,225,2022-05-12T10:30:19Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3789,2.4,2.7,Yes,6713,0.8,15.9,4.82
10,228,2022-05-13T10:30:07Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3295,2.3,2.4,Yes,NA,NA,NA,NA
10,227,2022-05-13T10:45:33Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3870,2.6,2.7,Yes,6651,0.7,16.8,3.6
10,230,2022-05-14T09:30:00Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3324,2.1,2.3,Yes,NA,NA,NA,NA
10,229,2022-05-14T09:45:43Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3613,2.4,2.7,Yes,6573,0.8,18.6,0.72
10,232,2022-05-15T09:45:26Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3552,2.1,2.1,Yes,NA,NA,NA,NA
10,231,2022-05-15T10:00:02Z,Lower Sacramento River RST,RR,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2,Yes,6713,0.4,20.1,4.1
10,233,2022-05-16T11:00:28Z,Lower Sacramento River RST,RR,End trapping,Processed fish,Trap functioning normally,3662,2.4,0,Yes,7077,0.6,20,4.44
10,234,2022-05-16T11:15:12Z,Lower Sacramento River RST,RL,End trapping,Processed fish,Trap stopped functioning,NA,0,0,Yes,NA,NA,NA,NA
10,236,2022-05-17T10:00:06Z,Lower Sacramento River RST,RL,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,0,2,Yes,NA,NA,NA,NA
10,235,2022-05-17T10:00:31Z,Lower Sacramento River RST,RR,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,0,2.2,Yes,6934,0.8,19.9,5.44
10,238,2022-05-18T09:15:44Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3496,2.1,2.1,Yes,NA,NA,NA,NA
10,237,2022-05-18T09:30:28Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3812,2.1,2.1,Yes,6760,0.6,20.8,4.9
10,240,2022-05-19T10:45:13Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3753,2.2,2.1,Yes,NA,NA,NA,NA
10,239,2022-05-19T11:00:42Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3873,2.3,2.4,Yes,6792,0.8,21.5,4.43
10,242,2022-05-20T09:45:42Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,3662,3.5,3.3,Yes,NA,NA,NA,NA
10,241,2022-05-20T10:00:44Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3851,2.2,2.1,Yes,6356,0.8,19.1,5.67
10,244,2022-05-21T09:15:57Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4490,3,3,Yes,NA,NA,NA,NA
10,243,2022-05-21T09:30:33Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2704,1.8,1.8,Yes,6372,0.7,18.7,5.01
10,246,2022-05-22T08:30:48Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4146,3,3.4,Yes,NA,NA,NA,NA
10,245,2022-05-22T08:45:41Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2408,1.6,1.7,Yes,6402,0.8,20.3,5.27
10,248,2022-05-23T10:15:44Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4600,2.9,2.9,Yes,NA,NA,NA,NA
10,247,2022-05-23T10:30:41Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2610,1.8,1.5,Yes,6325,0.9,21.5,5.6
10,250,2022-05-24T09:45:30Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4186,2.5,2.7,Yes,NA,NA,NA,NA
10,249,2022-05-24T10:00:42Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2306,1.8,2.4,Yes,6233,0.8,21.4,3.74
10,252,2022-05-25T09:45:58Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4089,2.2,2.7,Yes,NA,NA,NA,NA
10,251,2022-05-25T10:00:44Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2247,1.6,1.5,Yes,6203,0.6,22.1,4.04
10,254,2022-05-26T10:30:33Z,Lower Sacramento River RST,RL,End trapping,Processed fish,Trap functioning normally,3892,2.3,0,Yes,NA,NA,NA,NA
10,253,2022-05-26T10:45:19Z,Lower Sacramento River RST,RR,End trapping,Processed fish,Trap functioning normally,2299,1.9,0,Yes,6418,0.5,22.7,3.91
10,255,2022-05-29T09:15:18Z,Lower Sacramento River RST,RR,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,0,2.1,Yes,6792,0.7,20.2,3.8
10,256,2022-05-29T09:15:51Z,Lower Sacramento River RST,RL,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,0,2.7,Yes,NA,NA,NA,NA
10,258,2022-05-30T09:45:47Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4517,2.8,2.9,Yes,NA,NA,NA,NA
10,257,2022-05-30T10:00:12Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3019,2,2.1,Yes,6839,0.8,20.2,3.56
10,260,2022-05-31T12:00:05Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4846,3,3.1,Yes,NA,NA,NA,NA
10,259,2022-05-31T12:15:25Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,3050,1.8,2,Yes,6855,0.7,20.4,2.63
10,262,2022-06-01T10:45:23Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4163,2.3,2.4,Yes,NA,NA,NA,NA
10,261,2022-06-01T11:00:27Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2428,1.7,1.7,Yes,6934,0.5,20.8,3.15
10,263,2022-06-02T10:00:37Z,Lower Sacramento River RST,RR,End trapping,Processed fish,Trap functioning normally,2234,1.3,0,Yes,6792,0.5,21.7,3.05
10,264,2022-06-02T10:30:26Z,Lower Sacramento River RST,RL,End trapping,Processed fish,Trap functioning normally,3488,2.1,0,Yes,NA,NA,NA,NA
10,265,2022-06-04T10:00:11Z,Lower Sacramento River RST,RR,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,0,1.4,Yes,6341,0.8,21.3,3.38
10,266,2022-06-04T10:00:13Z,Lower Sacramento River RST,RL,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,NA,0,2.5,Yes,NA,NA,NA,NA
10,268,2022-06-05T11:15:07Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4151,2.4,2.4,Yes,NA,NA,NA,NA
10,267,2022-06-05T11:15:56Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2261,1.5,1.5,Yes,6698,0.7,20.3,3.43
10,270,2022-06-06T10:30:05Z,Lower Sacramento River RST,RL,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,3.1,Yes,NA,NA,NA,NA
10,269,2022-06-06T10:45:58Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2348,2,1.8,Yes,6902,0.65,20.6,3.5
10,272,2022-06-07T09:30:46Z,Lower Sacramento River RST,RL,Continue trapping,Processed fish,Trap functioning normally,4868,3.1,3.3,Yes,NA,NA,NA,NA
10,271,2022-06-07T10:00:32Z,Lower Sacramento River RST,RR,Continue trapping,Processed fish,Trap functioning normally,2421,1.9,1.6,Yes,7061,0.6,21.7,3.42
10,274,2022-06-08T10:00:35Z,Lower Sacramento River RST,RL,End trapping,Processed fish,Trap functioning normally,4237,2.5,3.5,Yes,NA,NA,NA,NA
10,273,2022-06-08T10:15:26Z,Lower Sacramento River RST,RR,End trapping,Processed fish,Trap functioning normally,2548,1.8,2.2,Yes,7349,0.8,22.2,3.4
